address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
,poi,72310,51.5797407,-0.1962855,London,PHGH Doctors,506c0a21e4b03bdbe56ceae8,0,Doctor's Office,http://tour-pedia.org/api/getPlaceDetails?id=72310,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72310
,poi,72316,51.467697143555,-0.049747854471207,London,Gellatly Road,506c30d3e4b0d88f6438cd3c,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72316,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72316
,poi,72317,51.471515655518,-0.054438281804323,London,St Mary's Road SE15,506c322ee4b0b06da61230e6,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72317,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72317
Leigham Court Road,poi,72319,51.439419292459,-0.12615413452132,London,Stop G,506c446be4b072833fcbd4f6,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=72319,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72319
Caledonian Road,poi,72320,51.552774,-0.08875,London,Jenny Osteopath,506c481ce4b0232359b01cba,0,Doctor's Office,http://tour-pedia.org/api/getPlaceDetails?id=72320,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72320
Moving Target!,poi,72321,51.544276,0.167424,London,c2c Train To Barking,506c547ee4b09829346192db,0,Train,http://tour-pedia.org/api/getPlaceDetails?id=72321,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72321
,poi,72336,51.54687156839,-0.179435643778,London,bus stop fk,506d4c56e4b0f4122312d9f5,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=72336,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72336
,poi,72337,51.506336399291,0.03213524844651,London,BDTA Dental Showcase Excel,506d583be4b084b34c9cd8d2,0,Convention Center,http://tour-pedia.org/api/getPlaceDetails?id=72337,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72337
,poi,72339,51.458627,0.004664,London,Lee High Road Medical Centre,506d67bbe4b0b4cf0da15570,0,Doctor's Office,http://tour-pedia.org/api/getPlaceDetails?id=72339,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72339
,poi,72343,51.517527555633,-0.044386873847935,London,Crossrail Stepney Green,506d9b62e4b09a7148b245ef,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=72343,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72343
,poi,72349,51.478039221359,-0.10214330288092,London,Wyndham Road SE5,506dc749e4b066d6fd2ba728,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72349,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72349
31,poi,72350,51.487276329714,0.10388128138674,London,fifth circle of hell,506dcc5ee4b0eca4bb8497bb,0,Emergency Room,http://tour-pedia.org/api/getPlaceDetails?id=72350,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72350
New Road,poi,72357,51.530190412912,0.13954065980864,London,"Bus Stop MC, South Street",506e4361e4b0719dc8d0863c,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=72357,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72357
Chiswick Station,poi,72358,51.481501,-0.268485,London,Bus Stop B,506e86cbe4b03004001c7073,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=72358,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72358
,poi,72359,51.4924,-0.261377,London,Bus Stop GG,506e8973e4b0d410cdd1bc9f,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=72359,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72359
Aston Street,poi,72364,51.517021494766,-0.038114734338403,London,Aston Street,506ec0d1e4b066d6fda53ed9,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72364,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72364
,poi,72365,51.445812225342,0.0052460762672126,London,Train Grove Park to London,506ec66ae4b05bc762bcd41e,0,Moving Target,http://tour-pedia.org/api/getPlaceDetails?id=72365,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72365
,poi,72370,51.452739,-0.175393,London,Train from Waterloo to Chessington,506eef2ce4b0d3e0a51bb2b0,0,Train,http://tour-pedia.org/api/getPlaceDetails?id=72370,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72370
,poi,72372,51.420597076416,-0.20586490631104,London,Job Center Plus,506ef562e4b078ebe211432e,0,Government Building,http://tour-pedia.org/api/getPlaceDetails?id=72372,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72372
Hoxton Street,poi,72379,51.53311231153,-0.078126078564458,London,Hoxton Street Parking,506f5bcd498e0b3d247f7e46,0,Parking,http://tour-pedia.org/api/getPlaceDetails?id=72379,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72379
,poi,72381,51.529892921711,0.07818040668098,London,N circular rd,506fdf7ce4b0d7997baafd91,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72381,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72381
,poi,72382,51.551619227468,-0.18143492835845,London,Arkwright Road,506fe992e4b08d6e29c2a321,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72382,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72382
,poi,72388,51.575329107389,-0.32230926491936,London,Northwick Hospital Antenatal,507002a2e4b0ab788034c16e,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=72388,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72388
,poi,72391,51.524745569878,-0.096832071835356,London,Gee Street,507012c4e4b04f76aeae1742,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72391,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72391
Canonbury Overground Station (CNN),poi,72399,51.54865082573,-0.0928758109921,London,Platform 4,50702c3fe4b0f9d49425923a,0,Platform,http://tour-pedia.org/api/getPlaceDetails?id=72399,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72399
Green Lanes,poi,72417,51.586639,-0.190635,London,Sam's Cars,5071038ce4b0f7be6dde8a4a,0,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=72417,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72417
,poi,72418,51.423301110537,-0.037198578755169,London,Rumour Central,50711fe1e4b0359dfab65c61,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=72418,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72418
Wembley Park,poi,72424,51.56184,-0.28159,London,Bus Stop O,507159dbe4b0f322434b5d47,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=72424,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72424
Hertord Road,poi,72426,51.671760559082,-0.04016200080514,London,turkey street station,50716ba6e4b0359dfad79435,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=72426,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72426
"Croydon University Hospital, 530 London Road",poi,72429,51.3913,-0.10817,London,Croydon Urgent Care Centre,507185dae4b09822b92a2092,0,Emergency Room,http://tour-pedia.org/api/getPlaceDetails?id=72429,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72429
Bexley Road,poi,72433,51.450714994505,0.053444998065104,London,Bexley Road/Glenesk Road,507190aee4b02bfe6632f51b,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=72433,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72433
Hammersmith Road,poi,72437,51.494688934619,-0.21240267234007,London,Hammersmith Road,5071ab8de4b0d53d219ec1e5,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72437,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72437
,poi,72451,51.393217,-0.303803,London,Bus Stop NN,50727f22e4b0fee14b41ac02,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=72451,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72451
Homerton Hospital,poi,72455,51.550127522479,-0.045158258723646,London,WHSmith Homerton,507291efe4b0e156bb71759d,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=72455,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72455
Stratford,poi,72457,51.5877743368,0.067162454413509,London,Stratford station,5072996ae4b0c9f5d0d59b88,0,Platform,http://tour-pedia.org/api/getPlaceDetails?id=72457,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72457
,poi,72461,51.57969,-0.34985,London,Atkins house,5072d749e4b0c34b513841e4,0,Medical Center,http://tour-pedia.org/api/getPlaceDetails?id=72461,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72461
,poi,72465,51.587173461914,-0.041429400444031,London,Bakerloo Southbound,5072fe66e4b054850535f71a,0,Moving Target,http://tour-pedia.org/api/getPlaceDetails?id=72465,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72465
,poi,72467,51.514529,-0.304756,London,London-Reading FGW,50730136e4b015d0510b1a51,0,Moving Target,http://tour-pedia.org/api/getPlaceDetails?id=72467,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72467
,poi,72468,51.458383,-0.089822,London,Nairne Grove,50730293e4b0b4d369b66a5e,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72468,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72468
,poi,72470,51.409349604273,-0.30076132776091,London,Kingston Library,50731068e4b0245aec98e908,0,Library,http://tour-pedia.org/api/getPlaceDetails?id=72470,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72470
Eastern Avenue,poi,72472,51.576198,0.047429,London,TfL Bus Stop RH,50731502e4b07b49cc6c4a59,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=72472,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72472
,poi,72475,51.532469073936,0.079812350727425,London,Dock road ig 11,5073b955e4b009deef25a222,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72475,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72475
,poi,72476,51.319034432855,-0.15368191211765,London,Platform 1 Woodmansterne,5073c587e4b013b950c325fc,0,Platform,http://tour-pedia.org/api/getPlaceDetails?id=72476,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72476
,poi,72477,51.322024,-0.139397,London,0715 TAT-VIC,5073c5ece4b076441eb0f588,0,Train,http://tour-pedia.org/api/getPlaceDetails?id=72477,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72477
Purley Oaks Railway Station,poi,72478,51.347232762707,-0.098471802782107,London,Platform 3,5073c94de4b0e3b3917a5428,0,Platform,http://tour-pedia.org/api/getPlaceDetails?id=72478,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72478
,poi,72480,51.462474,-0.441055,London,On Board RBA BI098 from LHR to BWN Via Dubai,5073e0d4e4b03cb6bb99fe97,0,Plane,http://tour-pedia.org/api/getPlaceDetails?id=72480,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72480
,poi,72481,51.405916394348,0.0085598635585431,London,Shortlands Junction,5073e8ffe4b03e9d07f26626,0,Train,http://tour-pedia.org/api/getPlaceDetails?id=72481,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72481
,poi,72483,51.382357,-0.300896,London,Maypole surgery,5073f050498e0f9c47a7258b,0,Doctor's Office,http://tour-pedia.org/api/getPlaceDetails?id=72483,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72483
30 Hertford road,poi,72484,51.538200496036,-0.078800819066181,London,De Beauvoir,5073f32be4b023c59da581fa,0,Medical Center,http://tour-pedia.org/api/getPlaceDetails?id=72484,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72484
,poi,72488,51.577194640619,-0.2189332712067,London,brent cross interchange,50740708e4b0fed1bfb91678,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72488,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72488
,poi,72489,51.556789220575,0.066651346798633,London,Argyle Road,50741583e4b0d30a5ea233ac,0,Doctor's Office,http://tour-pedia.org/api/getPlaceDetails?id=72489,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72489
,poi,72494,51.396621,-0.297837,London,Villiers Path,5074371be4b0175b55ccaa76,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72494,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72494
Shepherds Bush,poi,72497,51.536592790123,-0.24041175842285,London,Ghauri Dental Centre,5074458d83022835077406e0,0,Dentist's Office,http://tour-pedia.org/api/getPlaceDetails?id=72497,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72497
,poi,72500,51.55122,-0.047073,London,Infection Prevention Control Department,50744da3e4b04f01539f83ae,0,Medical Center,http://tour-pedia.org/api/getPlaceDetails?id=72500,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72500
,poi,72504,51.553523,-0.223488,London,James Avenue,507496f2e4b0531e5c7c53ed,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72504,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72504
,poi,72506,51.326478854054,-0.1304824517629,London,Platform 1 Couldson Town,50751e13e4b08c2ba1755026,0,Platform,http://tour-pedia.org/api/getPlaceDetails?id=72506,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72506
,poi,72507,51.333030516128,-0.12131027794548,London,Platform 1 Reedham,50751e88e4b0d9eae6a2f121,0,Platform,http://tour-pedia.org/api/getPlaceDetails?id=72507,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72507
,poi,72509,51.357320827768,-0.15092115791292,London,Jubilee Health Centre,50753bcfe4b0eb0ddd3752a4,0,Doctor's Office,http://tour-pedia.org/api/getPlaceDetails?id=72509,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72509
,poi,72513,51.534755391538,-0.035741305853118,London,Ford Road bus stop,50755704e4b00d7363855651,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=72513,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72513
,poi,72516,51.518628058626,-0.063326284040302,London,Royal London Hospital bus stop,50756133e4b0efe68232af46,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=72516,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72516
,poi,72526,51.429061,-0.266224,London,KU1,50759edce4b05275684fc191,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=72526,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72526
,poi,72527,51.508753,-0.277496,London,Green Medical,5075a3b0e4b03c922d49d162,0,Doctor's Office,http://tour-pedia.org/api/getPlaceDetails?id=72527,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72527
Stratford International railway station (SFA),poi,72528,51.544322135119,-0.0088850049950603,London,Departure lounge,5075a3dfe4b0a4e8d445f3f5,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=72528,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72528
,poi,72530,51.388137,-0.297304,London,Bus Stop SJ,5075a684e4b04512374ab1c4,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=72530,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72530
,poi,72533,51.59329,-0.097094,London,Sirdar Road,5075af3be4b0624cca1204bb,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72533,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72533
Palmers Green,poi,72534,51.612542299302,-0.11295551659119,London,Trinity At Bowes Youth Centre,5075bf94e4b01aa3b94ab6a0,0,Convention Center,http://tour-pedia.org/api/getPlaceDetails?id=72534,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72534
,poi,72542,51.410583389019,-0.1228666305542,London,"Norbury Station, bus stop B",50764758e4b003c1c7d7c222,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=72542,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72542
,poi,72545,51.408698,-0.303811,London,G,50767cf8e4b09578dc7572c8,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=72545,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72545
Heathfield Road,poi,72546,51.503293230761,-0.27676105499268,London,Heathfield Road,50768a3ce4b063cb7270d61b,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72546,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72546
,poi,72547,51.469749450684,-0.11240933090448,London,308-312 Brixton Road,50768c9ce4b0e1c6e0e96e70,0,Medical Center,http://tour-pedia.org/api/getPlaceDetails?id=72547,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72547
,poi,72556,51.616563,0.253552,London,Dartford tunnel car park,5076e475e4b0700d66144181,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72556,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72556
,poi,72557,51.414365,-0.364713,London,Beaver Close,5076f414e4b034129b9baf9e,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72557,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72557
,poi,72567,51.435103,-0.160759,London,Dafforne Road Bus Stop,5077699ee4b0772055642c96,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=72567,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72567
,poi,72573,51.563054546538,-0.29701182968958,London,East lane,5077efc4e4b02a5a818fef42,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72573,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72573
445 Cable Street,poi,72575,51.511171,-0.048937,London,Cable Street Surgery,5077f808e4b06b24d90b222b,0,Doctor's Office,http://tour-pedia.org/api/getPlaceDetails?id=72575,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72575
,poi,72581,51.635907194634,-0.30480470977868,London,Coates road,50783ccde4b0602b61d71370,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72581,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72581
Tooting High Street,poi,72583,51.427698200455,-0.16812086105347,London,Stop K,50784febe4b0d3b808042764,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=72583,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72583
,poi,72584,51.507926605325,0.032171678890722,London,SDL Hair Ltd. H105 Stand Salon International,5078548ee4b036360a846f61,0,Convention Center,http://tour-pedia.org/api/getPlaceDetails?id=72584,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72584
,poi,72588,51.458814,-0.012398,London,Morley Road Bus stop,507868f4e4b0109f34d380d1,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=72588,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72588
,poi,72591,51.528470747356,0.12065701731108,London,Ripple Lane Exchange Sidings,50788399498e98df0e2ef3f7,0,Train,http://tour-pedia.org/api/getPlaceDetails?id=72591,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72591
Clarence Street,poi,72594,51.411803,-0.300485,London,Greencoat Student Lounge,50788ea8e4b00760ca6b3200,0,Convention Center,http://tour-pedia.org/api/getPlaceDetails?id=72594,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72594
,poi,72596,51.532459031314,0.079623290288626,London,spring place ig11,50790c0de4b05b62b2cf2e93,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72596,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72596
,poi,72600,51.373486,0.089706,London,R8 Bus,5079416ae4b0747404ccb43e,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=72600,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72600
Garret Lane,poi,72605,51.4517397,-0.1932257,London,Bus Stop S,50795ceee4b0e9424731f514,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=72605,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72605
,poi,72606,51.442926778286,-0.12102093827898,London,Daysbrook Road,5079635be4b05ac93cf38584,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72606,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72606
Moving Target!,poi,72610,51.597127753151,-0.25035912258829,London,TfL Bus 303,50796d59e4b0772056748e5c,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=72610,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72610
,poi,72615,51.597791313423,-0.2400441067317,London,RAF Museum Bus Stop QR,50798d0be4b047ff2bcd3c07,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=72615,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72615
,poi,72622,51.474281565236,-0.32720517212564,London,Middlesex โรงพยาบาล,5079c5a4e4b047ff2bfb6f7d,0,Emergency Room,http://tour-pedia.org/api/getPlaceDetails?id=72622,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72622
,poi,72631,51.498116146522,-0.025539122632361,London,Barkentine Clinic Bus Stop T,507a7290e4b03470538001af,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=72631,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72631
,poi,72642,51.560749053955,-0.44134575128555,London,Clovelly Close,507ad4e4e4b036360bf44350,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72642,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72642
,poi,72649,51.4552057,-0.4460967,London,KL1028,507b0b3be4b065f1de3a41d1,0,Moving Target,http://tour-pedia.org/api/getPlaceDetails?id=72649,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72649
159 Hammersmith Road,poi,72663,51.493459341192,-0.21697508378472,London,Nigerian National Petroleum Corporation NNPC - London,507bf405e4b0753d5aed8177,0,Government Building,http://tour-pedia.org/api/getPlaceDetails?id=72663,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72663
,poi,72668,51.503122,0.001076,London,Scutter 1,507bfe57e4b01dd035ffc5e1,0,Moving Target,http://tour-pedia.org/api/getPlaceDetails?id=72668,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72668
,poi,72669,51.503111,0.001042,London,Scutter 2,507bfe7ae4b06fd3ab353f51,0,Moving Target,http://tour-pedia.org/api/getPlaceDetails?id=72669,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72669
,poi,72670,51.503039,0.001063,London,Scutter 3,507bfe99e4b00760cc5b4779,0,Moving Target,http://tour-pedia.org/api/getPlaceDetails?id=72670,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72670
,poi,72671,51.52786,-0.459739,London,โรงพยาบาล,507c047ae4b080168a203067,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=72671,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72671
,poi,72674,51.589244,-0.227789,London,Babington Road,507c136ce4b05b62b492e29c,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72674,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72674
,poi,72682,51.647476196289,-0.061433400958776,London,Baird Road Bus Stop (Q),507c4c02e4b0602b64301aa5,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=72682,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72682
,poi,72683,51.65705871582,-0.060796000063419,London,Cambridge Gardens Bus Stop (U),507c4d16e4b08aa6bfe47b60,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=72683,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72683
,poi,72686,51.529768803807,-0.017020067763591,London,Bow Road,507c597be4b076bc19299468,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72686,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72686
,poi,72688,51.647148132324,-0.061951201409101,London,Lincoln Road Bus Stop (H),507c7e9ae4b08f55af7604bd,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=72688,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72688
,poi,72689,51.626552581787,-0.07995980232954,London,Church Street Bus Stop (EL),507c7f6fe4b0277b93b3ea25,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=72689,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72689
,poi,72690,51.644504938218,-0.13005605087962,London,Piccadily Line Westbound platform 2,507c83f1e4b0cf6bd538e7e7,0,General Travel,http://tour-pedia.org/api/getPlaceDetails?id=72690,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72690
,poi,72694,51.582886613166,-0.33147604766461,London,Sheepcote Road,507d13e1e4b0f77767edb7d8,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72694,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72694
,poi,72696,51.496652478811,-0.21061817802154,London,Brand Licensing Europe @ Olympia,507d1b38e4b074e852c85176,0,Convention Center,http://tour-pedia.org/api/getPlaceDetails?id=72696,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72696
West Wickham,poi,72701,51.37641,-0.014092,London,Station Road,507d441de4b0390979728291,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72701,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72701
222 King St,poi,72702,51.493049,-0.236605,London,Iranian Association,507d4518e4b0f570fa22c0cd,0,Government Building,http://tour-pedia.org/api/getPlaceDetails?id=72702,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72702
,poi,72705,51.460079,-0.219764,London,Ravenna Road,507d5607e4b0fae525a74d1d,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72705,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72705
,poi,72707,51.562335968018,-0.37139171361923,London,hollyrood ave bus stop,507d81c1e4b0711324928b61,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72707,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72707
High Str.,poi,72713,51.481692,-0.481902,London,EGO Airport Express,507de868e4b003199534199d,0,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=72713,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72713
288 Southbury Road,poi,72714,51.649336122659,-0.056874366786482,London,Enfield Tribunals Service,507e7194e4b0761d0a442985,0,Courthouse,http://tour-pedia.org/api/getPlaceDetails?id=72714,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72714
167 High Holborn,poi,72720,51.530856298517,-0.12253455623389,London,Cuban consulate,507e8ffae4b007b0cc6a31ba,0,Embassy / Consulate,http://tour-pedia.org/api/getPlaceDetails?id=72720,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72720
Whittington Hospital,poi,72725,51.565826114188,-0.14070817650054,London,Birth Centre,507eaa9de4b0db330d9a9379,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=72725,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72725
25 Chase Side,poi,72726,51.63325,-0.12753,London,Metropolitan Police Southgate,507ebceae4b04b041efdcd98,0,Police Station,http://tour-pedia.org/api/getPlaceDetails?id=72726,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72726
Holloway Rd,poi,72727,51.555863659358,-0.11591754545585,London,Holloway Road,507ece13e4b071f5ef767072,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72727,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72727
,poi,72730,51.55818,-0.195741,London,Fortune Green Road,507edd35e4b01de0182d6c4e,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72730,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72730
,poi,72743,51.550399008303,-0.44900451790788,London,Rectory Way,507fa803e4b0998ce42be35b,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72743,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72743
,poi,72746,51.444896423269,-0.08452354891895,London,Mount Adon Park,507fbb77e4b0959d8ca939d3,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=72746,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72746
